Num_Acc,annee,dep,lat,long,lum,atm,col,circ,nbv,prof,surf,infra,situ,vma,catv,mois,jour,target
202300023592,2023,94,48.78275411,2.44084607,1.0,1.0,5.0,1.0,2.0,1.0,1.0,0.0,1.0,90.0,7.0,4.0,20.0,0
202300023592,2023,94,48.78275411,2.44084607,1.0,1.0,5.0,1.0,2.0,1.0,1.0,0.0,1.0,90.0,7.0,4.0,20.0,0
202300023593,2023,77,48.942616,2.628501,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,90.0,7.0,4.0,20.0,0
202300023593,2023,77,48.942616,2.628501,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,90.0,7.0,4.0,20.0,1
202300023594,2023,94,48.81733586,2.43366427,3.0,1.0,4.0,1.0,5.0,1.0,1.0,0.0,1.0,90.0,10.0,4.0,19.0,0
202300023594,2023,94,48.81733586,2.43366427,3.0,1.0,4.0,1.0,5.0,1.0,1.0,0.0,1.0,90.0,10.0,4.0,19.0,0
202300023594,2023,94,48.81733586,2.43366427,3.0,1.0,4.0,1.0,5.0,1.0,1.0,0.0,1.0,90.0,10.0,4.0,19.0,0
202300023594,2023,94,48.81733586,2.43366427,3.0,1.0,4.0,1.0,5.0,1.0,1.0,0.0,1.0,90.0,10.0,4.0,19.0,1
202300023594,2023,94,48.81733586,2.43366427,3.0,1.0,4.0,1.0,5.0,1.0,1.0,0.0,1.0,90.0,10.0,4.0,19.0,0
202300023594,2023,94,48.81733586,2.43366427,3.0,1.0,4.0,1.0,5.0,1.0,1.0,0.0,1.0,90.0,10.0,4.0,19.0,1
202300023594,2023,94,48.81733586,2.43366427,3.0,1.0,4.0,1.0,5.0,1.0,1.0,0.0,1.0,90.0,10.0,4.0,19.0,1
202300023594,2023,94,48.81733586,2.43366427,3.0,1.0,4.0,1.0,5.0,1.0,1.0,0.0,1.0,90.0,10.0,4.0,19.0,1
202300023594,2023,94,48.81733586,2.43366427,3.0,1.0,4.0,1.0,5.0,1.0,1.0,0.0,1.0,90.0,10.0,4.0,19.0,1
202300023595,2023,77,48.597636,2.63483,3.0,1.0,2.0,,2.0,1.0,1.0,0.0,1.0,110.0,7.0,4.0,19.0,1
202300023595,2023,77,48.597636,2.63483,3.0,1.0,2.0,,2.0,1.0,1.0,0.0,1.0,110.0,7.0,4.0,19.0,0
202300023596,2023,93,48.86122426,2.48410075,1.0,1.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,90.0,10.0,4.0,19.0,1
202300023596,2023,93,48.86122426,2.48410075,1.0,1.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,90.0,10.0,4.0,19.0,0
202300023596,2023,93,48.86122426,2.48410075,1.0,1.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,90.0,10.0,4.0,19.0,0
202300023597,2023,94,48.77183853,2.39424537,3.0,1.0,4.0,,4.0,1.0,1.0,0.0,1.0,90.0,7.0,4.0,19.0,0
202300023597,2023,94,48.77183853,2.39424537,3.0,1.0,4.0,,4.0,1.0,1.0,0.0,1.0,90.0,7.0,4.0,19.0,0
202300023597,2023,94,48.77183853,2.39424537,3.0,1.0,4.0,,4.0,1.0,1.0,0.0,1.0,90.0,7.0,4.0,19.0,1
202300023631,2023,38,45.16828014,5.70190748,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,70.0,7.0,4.0,19.0,1
202300023631,2023,38,45.16828014,5.70190748,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,70.0,7.0,4.0,19.0,1
202300023752,2023,92,48.93583,2.27975,5.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,50.0,7.0,4.0,19.0,0
202300023752,2023,92,48.93583,2.27975,5.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,50.0,7.0,4.0,19.0,1
202300023764,2023,21,47.373021,4.394739,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,130.0,7.0,4.0,20.0,1
202300023764,2023,21,47.373021,4.394739,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,130.0,7.0,4.0,20.0,1
202300023764,2023,21,47.373021,4.394739,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,130.0,7.0,4.0,20.0,1
202300023764,2023,21,47.373021,4.394739,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,130.0,7.0,4.0,20.0,1
202300023764,2023,21,47.373021,4.394739,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,130.0,7.0,4.0,20.0,1
202300023764,2023,21,47.373021,4.394739,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,130.0,7.0,4.0,20.0,1
202300023764,2023,21,47.373021,4.394739,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,130.0,7.0,4.0,20.0,1
202300023764,2023,21,47.373021,4.394739,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,130.0,7.0,4.0,20.0,1
202300023769,2023,19,45.543295,1.510006,1.0,1.0,2.0,3.0,4.0,2.0,1.0,9.0,1.0,,7.0,3.0,23.0,0
202300023769,2023,19,45.543295,1.510006,1.0,1.0,2.0,3.0,4.0,2.0,1.0,9.0,1.0,,7.0,3.0,23.0,1
202300023796,2023,94,48.82050762,2.40183223,1.0,7.0,4.0,3.0,5.0,1.0,1.0,0.0,1.0,90.0,7.0,5.0,28.0,1
202300023796,2023,94,48.82050762,2.40183223,1.0,7.0,4.0,3.0,5.0,1.0,1.0,0.0,1.0,90.0,7.0,5.0,28.0,0
202300023796,2023,94,48.82050762,2.40183223,1.0,7.0,4.0,3.0,5.0,1.0,1.0,0.0,1.0,90.0,7.0,5.0,28.0,0
202300023798,2023,77,48.615458,2.63137,1.0,1.0,6.0,1.0,3.0,1.0,1.0,0.0,1.0,110.0,7.0,5.0,28.0,1
202300023798,2023,77,48.615458,2.63137,1.0,1.0,6.0,1.0,3.0,1.0,1.0,0.0,1.0,110.0,7.0,5.0,28.0,1
202300023798,2023,77,48.615458,2.63137,1.0,1.0,6.0,1.0,3.0,1.0,1.0,0.0,1.0,110.0,7.0,5.0,28.0,1
202300023829,2023,972,14.617572,-61.017774,1.0,1.0,5.0,1.0,4.0,2.0,1.0,0.0,1.0,90.0,7.0,5.0,27.0,1
202300023829,2023,972,14.617572,-61.017774,1.0,1.0,5.0,1.0,4.0,2.0,1.0,0.0,1.0,90.0,7.0,5.0,27.0,1
202300023829,2023,972,14.617572,-61.017774,1.0,1.0,5.0,1.0,4.0,2.0,1.0,0.0,1.0,90.0,7.0,5.0,27.0,0
202300023829,2023,972,14.617572,-61.017774,1.0,1.0,5.0,1.0,4.0,2.0,1.0,0.0,1.0,90.0,7.0,5.0,27.0,0
202300023869,2023,25,47.200939,5.825168,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,130.0,7.0,8.0,4.0,0
202300023869,2023,25,47.200939,5.825168,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,130.0,7.0,8.0,4.0,0
202300023869,2023,25,47.200939,5.825168,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,130.0,7.0,8.0,4.0,1
202300023869,2023,25,47.200939,5.825168,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,130.0,7.0,8.0,4.0,0
202300023886,2023,11,43.178037,2.544408,5.0,2.0,2.0,1.0,2.0,2.0,2.0,9.0,6.0,50.0,7.0,8.0,4.0,1
202300023886,2023,11,43.178037,2.544408,5.0,2.0,2.0,1.0,2.0,2.0,2.0,9.0,6.0,50.0,7.0,8.0,4.0,1
202300023886,2023,11,43.178037,2.544408,5.0,2.0,2.0,1.0,2.0,2.0,2.0,9.0,6.0,50.0,7.0,8.0,4.0,1
202300023886,2023,11,43.178037,2.544408,5.0,2.0,2.0,1.0,2.0,2.0,2.0,9.0,6.0,50.0,7.0,8.0,4.0,0
202300023917,2023,01,46.106565,5.454776,3.0,1.0,6.0,3.0,4.0,2.0,1.0,0.0,1.0,,7.0,1.0,27.0,1
202300023924,2023,33,44.681318,-0.789471,3.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,130.0,7.0,1.0,27.0,0
202300023924,2023,33,44.681318,-0.789471,3.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,130.0,7.0,1.0,27.0,0
202300023924,2023,33,44.681318,-0.789471,3.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,130.0,7.0,1.0,27.0,1
202300023926,2023,38,45.248641,5.871205,2.0,8.0,2.0,3.0,4.0,1.0,2.0,0.0,1.0,130.0,7.0,1.0,27.0,1
202300023926,2023,38,45.248641,5.871205,2.0,8.0,2.0,3.0,4.0,1.0,2.0,0.0,1.0,130.0,7.0,1.0,27.0,0
202300023929,2023,21,47.374634,4.391062,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,130.0,7.0,8.0,4.0,0
202300023929,2023,21,47.374634,4.391062,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,130.0,7.0,8.0,4.0,1
202300023929,2023,21,47.374634,4.391062,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,130.0,7.0,8.0,4.0,0
202300023929,2023,21,47.374634,4.391062,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,130.0,7.0,8.0,4.0,1
202300023941,2023,34,43.65037745,3.54230692,3.0,1.0,6.0,3.0,2.0,1.0,1.0,0.0,1.0,130.0,33.0,8.0,6.0,1
202300023984,2023,91,48.73903,2.31841,3.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,110.0,7.0,1.0,27.0,1
202300023984,2023,91,48.73903,2.31841,3.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,110.0,7.0,1.0,27.0,0
202300023984,2023,91,48.73903,2.31841,3.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,110.0,7.0,1.0,27.0,0
202300023987,2023,91,48.74682,2.32643,5.0,1.0,2.0,,3.0,1.0,1.0,0.0,1.0,110.0,7.0,1.0,27.0,0
202300023987,2023,91,48.74682,2.32643,5.0,1.0,2.0,,3.0,1.0,1.0,0.0,1.0,110.0,7.0,1.0,27.0,1
202300023991,2023,93,48.96162,2.54503,5.0,1.0,4.0,3.0,6.0,1.0,1.0,0.0,1.0,110.0,10.0,1.0,27.0,0
202300023991,2023,93,48.96162,2.54503,5.0,1.0,4.0,3.0,6.0,1.0,1.0,0.0,1.0,110.0,10.0,1.0,27.0,0
202300023991,2023,93,48.96162,2.54503,5.0,1.0,4.0,3.0,6.0,1.0,1.0,0.0,1.0,110.0,10.0,1.0,27.0,1
202300024001,2023,77,48.830814,2.693132,3.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,110.0,7.0,1.0,27.0,0
202300024001,2023,77,48.830814,2.693132,3.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,110.0,7.0,1.0,27.0,1
202300024081,2023,76,49.451,1.05729,1.0,1.0,3.0,3.0,4.0,4.0,1.0,0.0,1.0,70.0,7.0,1.0,26.0,0
202300024081,2023,76,49.451,1.05729,1.0,1.0,3.0,3.0,4.0,4.0,1.0,0.0,1.0,70.0,7.0,1.0,26.0,1
202300024095,2023,64,43.33043,-0.35559,1.0,2.0,6.0,1.0,2.0,1.0,2.0,0.0,1.0,50.0,7.0,1.0,26.0,0
202300024095,2023,64,43.33043,-0.35559,1.0,2.0,6.0,1.0,2.0,1.0,2.0,0.0,1.0,50.0,7.0,1.0,26.0,0
202300024095,2023,64,43.33043,-0.35559,1.0,2.0,6.0,1.0,2.0,1.0,2.0,0.0,1.0,50.0,7.0,1.0,26.0,1
202300024124,2023,31,43.6241,1.4178,3.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,90.0,2.0,1.0,24.0,0
202300024124,2023,31,43.6241,1.4178,3.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,90.0,2.0,1.0,24.0,1
202300024186,2023,85,46.5381,-1.07999,3.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,3.0,130.0,7.0,5.0,28.0,1
202300024186,2023,85,46.5381,-1.07999,3.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,3.0,130.0,7.0,5.0,28.0,0
202300024186,2023,85,46.5381,-1.07999,3.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,3.0,130.0,7.0,5.0,28.0,1
202300024186,2023,85,46.5381,-1.07999,3.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,3.0,130.0,7.0,5.0,28.0,0
202300024186,2023,85,46.5381,-1.07999,3.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,3.0,130.0,7.0,5.0,28.0,1
202300024192,2023,02,50.001025,3.179465,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,130.0,7.0,5.0,28.0,1
202300024192,2023,02,50.001025,3.179465,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,130.0,7.0,5.0,28.0,0
202300024192,2023,02,50.001025,3.179465,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,130.0,7.0,5.0,28.0,0
202300024196,2023,94,48.79638,2.34324,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,50.0,7.0,11.0,15.0,1
202300024196,2023,94,48.79638,2.34324,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,50.0,7.0,11.0,15.0,0
202300024196,2023,94,48.79638,2.34324,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,50.0,7.0,11.0,15.0,1
202300024228,2023,35,48.234107,-1.481609,3.0,3.0,3.0,3.0,4.0,2.0,2.0,0.0,1.0,130.0,7.0,3.0,8.0,1
202300024228,2023,35,48.234107,-1.481609,3.0,3.0,3.0,3.0,4.0,2.0,2.0,0.0,1.0,130.0,7.0,3.0,8.0,0
202300024267,2023,21,47.347532,5.163392,1.0,1.0,6.0,1.0,3.0,1.0,1.0,0.0,8.0,130.0,7.0,1.0,27.0,1
202300024271,2023,37,47.391489,0.705925,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,90.0,7.0,1.0,26.0,0
202300024271,2023,37,47.391489,0.705925,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,90.0,7.0,1.0,26.0,1
202300024332,2023,53,48.058958,-0.504663,1.0,8.0,7.0,3.0,4.0,1.0,2.0,0.0,3.0,130.0,15.0,1.0,17.0,1
202300024334,2023,06,43.692266,7.189608,2.0,1.0,6.0,1.0,5.0,1.0,1.0,0.0,1.0,110.0,7.0,1.0,27.0,0
202300024334,2023,06,43.692266,7.189608,2.0,1.0,6.0,1.0,5.0,1.0,1.0,0.0,1.0,110.0,7.0,1.0,27.0,0
202300024334,2023,06,43.692266,7.189608,2.0,1.0,6.0,1.0,5.0,1.0,1.0,0.0,1.0,110.0,7.0,1.0,27.0,1
202300024337,2023,64,43.358277,-1.71103,3.0,4.0,6.0,3.0,4.0,2.0,2.0,0.0,1.0,130.0,10.0,1.0,19.0,1
202300024337,2023,64,43.358277,-1.71103,3.0,4.0,6.0,3.0,4.0,2.0,2.0,0.0,1.0,130.0,10.0,1.0,19.0,1
202300024342,2023,64,43.453598,-1.529559,3.0,4.0,5.0,3.0,4.0,2.0,7.0,0.0,1.0,110.0,7.0,1.0,18.0,0
202300024342,2023,64,43.453598,-1.529559,3.0,4.0,5.0,3.0,4.0,2.0,7.0,0.0,1.0,110.0,7.0,1.0,18.0,0
202300024342,2023,64,43.453598,-1.529559,3.0,4.0,5.0,3.0,4.0,2.0,7.0,0.0,1.0,110.0,7.0,1.0,18.0,0
202300024342,2023,64,43.453598,-1.529559,3.0,4.0,5.0,3.0,4.0,2.0,7.0,0.0,1.0,110.0,7.0,1.0,18.0,0
202300024342,2023,64,43.453598,-1.529559,3.0,4.0,5.0,3.0,4.0,2.0,7.0,0.0,1.0,110.0,7.0,1.0,18.0,0
202300024344,2023,60,49.484759,2.713552,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,130.0,7.0,1.0,27.0,1
202300024344,2023,60,49.484759,2.713552,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,130.0,7.0,1.0,27.0,0
202300024356,2023,38,45.578469,5.633562,1.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,30.0,7.0,3.0,9.0,0
202300024356,2023,38,45.578469,5.633562,1.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,30.0,7.0,3.0,9.0,1
202300024367,2023,11,42.993913,2.968369,3.0,1.0,3.0,,3.0,1.0,1.0,0.0,1.0,130.0,10.0,11.0,16.0,0
202300024367,2023,11,42.993913,2.968369,3.0,1.0,3.0,,3.0,1.0,1.0,0.0,1.0,130.0,10.0,11.0,16.0,0
202300024367,2023,11,42.993913,2.968369,3.0,1.0,3.0,,3.0,1.0,1.0,0.0,1.0,130.0,10.0,11.0,16.0,1
202300024369,2023,38,45.57542,5.64045,2.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,110.0,7.0,11.0,14.0,1
202300024369,2023,38,45.57542,5.64045,2.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,110.0,7.0,11.0,14.0,0
202300024375,2023,27,49.20728,1.221886,3.0,3.0,2.0,1.0,3.0,1.0,2.0,8.0,1.0,110.0,10.0,11.0,16.0,1
202300024375,2023,27,49.20728,1.221886,3.0,3.0,2.0,1.0,3.0,1.0,2.0,8.0,1.0,110.0,10.0,11.0,16.0,1
202300024375,2023,27,49.20728,1.221886,3.0,3.0,2.0,1.0,3.0,1.0,2.0,8.0,1.0,110.0,10.0,11.0,16.0,0
202300024375,2023,27,49.20728,1.221886,3.0,3.0,2.0,1.0,3.0,1.0,2.0,8.0,1.0,110.0,10.0,11.0,16.0,0
202300024381,2023,84,43.999313,4.887843,3.0,1.0,5.0,3.0,3.0,2.0,1.0,0.0,1.0,130.0,7.0,11.0,15.0,1
202300024381,2023,84,43.999313,4.887843,3.0,1.0,5.0,3.0,3.0,2.0,1.0,0.0,1.0,130.0,7.0,11.0,15.0,1
202300024381,2023,84,43.999313,4.887843,3.0,1.0,5.0,3.0,3.0,2.0,1.0,0.0,1.0,130.0,7.0,11.0,15.0,1
202300024381,2023,84,43.999313,4.887843,3.0,1.0,5.0,3.0,3.0,2.0,1.0,0.0,1.0,130.0,7.0,11.0,15.0,1
202300024386,2023,13,43.39968883,5.34920629,1.0,1.0,2.0,,2.0,1.0,1.0,0.0,1.0,90.0,7.0,1.0,26.0,0
202300024386,2023,13,43.39968883,5.34920629,1.0,1.0,2.0,,2.0,1.0,1.0,0.0,1.0,90.0,7.0,1.0,26.0,1
202300024386,2023,13,43.39968883,5.34920629,1.0,1.0,2.0,,2.0,1.0,1.0,0.0,1.0,90.0,7.0,1.0,26.0,0
202300024390,2023,13,43.37545956,5.36019444,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,90.0,7.0,1.0,25.0,1
202300024390,2023,13,43.37545956,5.36019444,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,90.0,7.0,1.0,25.0,0
202300024393,2023,94,48.75720178,2.32940447,5.0,2.0,2.0,,3.0,1.0,2.0,1.0,1.0,90.0,7.0,1.0,26.0,0
202300024393,2023,94,48.75720178,2.32940447,5.0,2.0,2.0,,3.0,1.0,2.0,1.0,1.0,90.0,7.0,1.0,26.0,1
202300024397,2023,91,48.6561,2.37817,1.0,8.0,4.0,1.0,3.0,1.0,2.0,0.0,1.0,110.0,7.0,1.0,26.0,0
202300024397,2023,91,48.6561,2.37817,1.0,8.0,4.0,1.0,3.0,1.0,2.0,0.0,1.0,110.0,7.0,1.0,26.0,0
202300024397,2023,91,48.6561,2.37817,1.0,8.0,4.0,1.0,3.0,1.0,2.0,0.0,1.0,110.0,7.0,1.0,26.0,1
202300024397,2023,91,48.6561,2.37817,1.0,8.0,4.0,1.0,3.0,1.0,2.0,0.0,1.0,110.0,7.0,1.0,26.0,0
202300024397,2023,91,48.6561,2.37817,1.0,8.0,4.0,1.0,3.0,1.0,2.0,0.0,1.0,110.0,7.0,1.0,26.0,0
202300024398,2023,44,47.29159047,-1.46543026,1.0,1.0,7.0,3.0,5.0,1.0,1.0,0.0,3.0,130.0,7.0,5.0,26.0,1
202300024398,2023,44,47.29159047,-1.46543026,1.0,1.0,7.0,3.0,5.0,1.0,1.0,0.0,3.0,130.0,7.0,5.0,26.0,0
202300024398,2023,44,47.29159047,-1.46543026,1.0,1.0,7.0,3.0,5.0,1.0,1.0,0.0,3.0,130.0,7.0,5.0,26.0,1
202300024398,2023,44,47.29159047,-1.46543026,1.0,1.0,7.0,3.0,5.0,1.0,1.0,0.0,3.0,130.0,7.0,5.0,26.0,0
202300024400,2023,91,48.59904,2.44031,1.0,1.0,3.0,1.0,4.0,1.0,1.0,0.0,1.0,110.0,7.0,1.0,26.0,1
202300024400,2023,91,48.59904,2.44031,1.0,1.0,3.0,1.0,4.0,1.0,1.0,0.0,1.0,110.0,7.0,1.0,26.0,0
202300024403,2023,92,48.83351336,2.16261282,1.0,2.0,3.0,,3.0,1.0,2.0,0.0,1.0,110.0,7.0,1.0,26.0,1
202300024403,2023,92,48.83351336,2.16261282,1.0,2.0,3.0,,3.0,1.0,2.0,0.0,1.0,110.0,7.0,1.0,26.0,0
202300024408,2023,95,48.95186906,2.27956653,1.0,1.0,6.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,7.0,1.0,26.0,1
202300024410,2023,95,49.02528,2.53638,5.0,1.0,3.0,,3.0,1.0,1.0,2.0,1.0,90.0,7.0,1.0,25.0,1
202300024410,2023,95,49.02528,2.53638,5.0,1.0,3.0,,3.0,1.0,1.0,2.0,1.0,90.0,7.0,1.0,25.0,1
202300024412,2023,95,49.00317183,2.52470434,2.0,5.0,6.0,3.0,4.0,1.0,1.0,0.0,1.0,90.0,7.0,1.0,26.0,1
202300024415,2023,95,48.96440785,2.26199961,3.0,8.0,6.0,3.0,8.0,1.0,1.0,0.0,2.0,110.0,7.0,1.0,26.0,1
202300024417,2023,95,49.03178837,2.11674035,1.0,2.0,6.0,1.0,1.0,2.0,2.0,3.0,2.0,30.0,7.0,1.0,25.0,1
202300024421,2023,93,48.9344735,2.39765242,1.0,1.0,6.0,1.0,2.0,1.0,1.0,0.0,1.0,30.0,7.0,1.0,25.0,1
202300024423,2023,95,48.9496723,2.2802208,2.0,8.0,6.0,3.0,6.0,2.0,1.0,0.0,1.0,70.0,7.0,1.0,25.0,1
202300024427,2023,94,48.77669983,2.41635026,3.0,1.0,4.0,,3.0,1.0,1.0,0.0,1.0,90.0,7.0,1.0,25.0,1
202300024427,2023,94,48.77669983,2.41635026,3.0,1.0,4.0,,3.0,1.0,1.0,0.0,1.0,90.0,7.0,1.0,25.0,0
202300024427,2023,94,48.77669983,2.41635026,3.0,1.0,4.0,,3.0,1.0,1.0,0.0,1.0,90.0,7.0,1.0,25.0,0
202300024430,2023,94,48.81694401,2.45457186,3.0,5.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,90.0,7.0,1.0,25.0,1
202300024430,2023,94,48.81694401,2.45457186,3.0,5.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,90.0,7.0,1.0,25.0,0
202300024431,2023,69,45.57915127,4.73129142,1.0,1.0,2.0,3.0,4.0,1.0,1.0,9.0,1.0,90.0,7.0,11.0,15.0,0
202300024431,2023,69,45.57915127,4.73129142,1.0,1.0,2.0,3.0,4.0,1.0,1.0,9.0,1.0,90.0,7.0,11.0,15.0,0
202300024444,2023,54,48.936569,6.112245,1.0,8.0,5.0,3.0,2.0,1.0,2.0,0.0,1.0,110.0,10.0,11.0,13.0,0
202300024444,2023,54,48.936569,6.112245,1.0,8.0,5.0,3.0,2.0,1.0,2.0,0.0,1.0,110.0,10.0,11.0,13.0,1
202300024444,2023,54,48.936569,6.112245,1.0,8.0,5.0,3.0,2.0,1.0,2.0,0.0,1.0,110.0,10.0,11.0,13.0,1
202300024444,2023,54,48.936569,6.112245,1.0,8.0,5.0,3.0,2.0,1.0,2.0,0.0,1.0,110.0,10.0,11.0,13.0,0
202300024444,2023,54,48.936569,6.112245,1.0,8.0,5.0,3.0,2.0,1.0,2.0,0.0,1.0,110.0,10.0,11.0,13.0,1
202300024444,2023,54,48.936569,6.112245,1.0,8.0,5.0,3.0,2.0,1.0,2.0,0.0,1.0,110.0,10.0,11.0,13.0,0
202300024444,2023,54,48.936569,6.112245,1.0,8.0,5.0,3.0,2.0,1.0,2.0,0.0,1.0,110.0,10.0,11.0,13.0,1
202300024444,2023,54,48.936569,6.112245,1.0,8.0,5.0,3.0,2.0,1.0,2.0,0.0,1.0,110.0,10.0,11.0,13.0,0
202300024452,2023,33,44.88461546,-0.62193453,3.0,1.0,2.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,15.0,0
202300024452,2023,33,44.88461546,-0.62193453,3.0,1.0,2.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,15.0,0
202300024452,2023,33,44.88461546,-0.62193453,3.0,1.0,2.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,15.0,1
202300024452,2023,33,44.88461546,-0.62193453,3.0,1.0,2.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,15.0,1
202300024458,2023,33,44.78610578,-0.54146558,1.0,1.0,4.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,17.0,11.0,15.0,0
202300024458,2023,33,44.78610578,-0.54146558,1.0,1.0,4.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,17.0,11.0,15.0,0
202300024458,2023,33,44.78610578,-0.54146558,1.0,1.0,4.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,17.0,11.0,15.0,1
202300024458,2023,33,44.78610578,-0.54146558,1.0,1.0,4.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,17.0,11.0,15.0,1
202300024458,2023,33,44.78610578,-0.54146558,1.0,1.0,4.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,17.0,11.0,15.0,1
202300024458,2023,33,44.78610578,-0.54146558,1.0,1.0,4.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,17.0,11.0,15.0,1
202300024458,2023,33,44.78610578,-0.54146558,1.0,1.0,4.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,17.0,11.0,15.0,1
202300024462,2023,33,44.77812502,-0.55844933,1.0,1.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,90.0,7.0,11.0,15.0,1
202300024466,2023,59,50.37453,3.60512,1.0,3.0,6.0,,2.0,1.0,2.0,0.0,1.0,110.0,17.0,11.0,14.0,0
202300024466,2023,59,50.37453,3.60512,1.0,3.0,6.0,,2.0,1.0,2.0,0.0,1.0,110.0,17.0,11.0,14.0,1
202300024468,2023,94,48.7908173,2.34457243,1.0,1.0,2.0,,3.0,1.0,1.0,0.0,1.0,90.0,10.0,11.0,15.0,1
202300024468,2023,94,48.7908173,2.34457243,1.0,1.0,2.0,,3.0,1.0,1.0,0.0,1.0,90.0,10.0,11.0,15.0,0
202300024470,2023,91,48.6373,2.3993,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,110.0,7.0,11.0,15.0,1
202300024470,2023,91,48.6373,2.3993,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,110.0,7.0,11.0,15.0,0
202300024474,2023,91,48.74849,2.3267,1.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,110.0,7.0,11.0,15.0,0
